Date,Close,High,Low,Open,Volume,Returns,Log_Returns,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,Volatility_5,Volatility_10,Volatility_20,Volume_MA,Volume_Ratio,RSI,MACD,Signal_Line,MACD_Hist,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,Momentum_5,Momentum_10
1996-03-22,4.659005641937256,4.711324813942799,4.57478307664657,4.689631477574098,28958053,-0.01590294883354404,-0.016030757559223546,4.593414306640625,4.7520324230194095,4.907332539558411,4.79876296043396,4.7636707209449725,4.854763451951917,0.04298791380634046,0.03328622994870662,0.027816050668523874,33082239.75,0.8753353224822089,39.51397294976573,-0.09109273100694448,-0.04174441151167484,-0.049348319495269646,4.907332539558411,0.22859836781953136,5.364529275197473,4.450135803919348,0.1863320783556288,-0.20034503936767578,-0.3279542922973633
1996-03-25,4.798097610473633,4.923154730878253,4.712599680322181,4.721532176954254,61991268,0.029854432302971246,0.029417464392628222,4.621232700347901,4.74271674156189,4.8825763463974,4.80343339920044,4.768967364284938,4.850527245025684,0.04080831365409851,0.034754645668181566,0.028835298095691502,32681402.65,1.8968362118325421,44.91798538763444,-0.0815598807407456,-0.04970751512022561,-0.03185236562052,4.8825763463974,0.21071952921669268,5.3040154048307855,4.461137287964014,0.17262978744586088,0.13909196853637695,-0.09315681457519531
1996-03-26,4.928260803222656,4.9984454076250024,4.784061956032743,4.799375307438619,77170713,0.027128083527290903,0.026766639360160365,4.7154083251953125,4.753180694580078,4.868603134155274,4.810885753631592,4.79347482551623,4.856334455755136,0.030038945197841005,0.03552974877992274,0.029530710059632814,34526313.05,2.2351275355768117,46.2400088006854,-0.06285963023890595,-0.0523379407238756,-0.010521689515030352,4.868603134155274,0.19683175530930347,5.262266644773881,4.474939623536667,0.16171517775063404,0.47087812423706055,0.10463953018188477
1996-03-27,5.064803123474121,5.147748574576365,5.0188630639749885,5.053317675088038,54386851,0.027705985073309902,0.027329119387220772,4.836892414093017,4.758157587051391,4.85890486240387,4.824157094955444,4.835218762350355,4.87189859861334,0.02774753684570384,0.03432657027248056,0.030182323317970855,35549333.7,1.5298979007305555,51.58137433053062,-0.03667983626298543,-0.049206317374507764,0.012526481111522332,4.85890486240387,0.18071441646076009,5.22033369532539,4.49747602948235,0.14876966853914025,0.6074204444885254,0.049768924713134766
1996-03-28,5.126053810119629,5.141367159027571,5.078838373505438,5.078838373505438,25451953,0.01209339931924025,0.01202085842407712,4.915244197845459,4.77436375617981,4.868922162055969,4.840516557693482,4.879963633274003,4.890862570956152,0.01927248547807357,0.03420593321483151,0.026533837606910714,33470698.2,0.7604249199677585,54.01621736679683,-0.01089893768214889,-0.041544836626846576,0.030645898944697686,4.868922162055969,0.1899300848767363,5.2487823318094415,4.489061992302497,0.15603460359821045,0.39175891876220703,0.1620616912841797
1996-03-29,5.035452365875244,5.145196178294393,5.008654432987354,5.1043611503678425,28306169,-0.017674696286941738,-0.017832758974064496,4.990533542633057,4.7919739246368405,4.871601939201355,4.8558041286468505,4.903885437008283,4.901645401208395,0.020011852150030863,0.03394733256662844,0.026805706445926072,32082017.2,0.8823063968683366,54.17590141500511,0.0022400357998879628,-0.03278785774402388,0.035027893543911844,4.871601939201355,0.19197447098950454,5.255550881180364,4.487652997222346,0.15762738695434256,0.3764467239379883,0.1761016845703125
1996-04-01,5.1005330085754395,5.124778425956711,5.0316237937768165,5.078839238431798,30881643,0.012924487805949791,0.0128416793547518,5.051020622253418,4.836126661300659,4.878811883926391,4.871500053405762,4.934139402093406,4.916470077398185,0.01841222275729715,0.030006696419581494,0.026896823596716253,31799935.1,0.9711228310022557,58.0311006941813,0.017669324695220645,-0.02269641720209505,0.04036574189731569,4.878811883926391,0.19793938196612967,5.274690647858651,4.482933119994132,0.16228490597742104,0.30243539810180664,0.4415273666381836
1996-04-02,5.1235032081604,5.219210374015211,5.078840268705408,5.104361948393975,52862228,0.004503490036500413,0.004493379668509128,5.090069103240967,4.90273871421814,4.887170338630677,4.8910752964019775,4.963272696658269,4.931894749009085,0.016588459359204805,0.023840231234704207,0.02690002238730438,34443046.5,1.534772134631006,53.486508623543635,0.031377947649184,-0.01188154075607196,0.04325948840525596,4.887170338630677,0.20479602848956646,5.296762395609809,4.477578281651544,0.16761930876094447,0.19524240493774414,0.6661205291748047
1996-04-03,5.219208717346191,5.320020013734894,5.206447448041219,5.257491224727499,43350250,0.018679701231250734,0.0185073782656063,5.120950222015381,4.9789213180542,4.89572012424469,4.913687610626221,5.002647928034877,4.953291429669835,0.014217315505025233,0.023323611074347984,0.026904636043447616,35371579.7,1.2255672595815672,57.974437840482636,0.04935649836504208,0.0003660702171351704,0.04899042814790691,4.89572012424469,0.2151791934110328,5.326078511066756,4.465361737422624,0.17581004465138272,0.1544055938720703,0.7618260383605957
1996-04-04,5.164337635040283,5.174546392417221,5.097980928845829,5.174546392417221,24455426,-0.01051329526706657,-0.010568950378513391,5.128606986999512,5.021925592422486,4.903376722335816,4.936963510513306,5.027523512919203,4.969002098686802,0.015383717217971321,0.01814954920229674,0.026972106163074248,34980761.3,0.6991107423382464,59.835455518984645,0.058521414232400204,0.01199714141256076,0.046524272819839445,4.903376722335816,0.22211727645088944,5.347611275237595,4.4591421694340365,0.18119535905866918,0.0382838249206543,0.43004274368286133
1996-04-05,5.164337635040283,5.164337635040283,5.164337635040283,5.164337635040283,0,0.0,0.0,5.15438404083252,5.072458791732788,4.912245607376098,4.960239410400391,5.048572015060023,4.983537890658678,0.011355284304323369,0.01634363288951541,0.026930633223647065,33737240.15,0.0,68.71459308715787,0.06503412440134504,0.02260453975576985,0.04242958464557519,4.912245607376098,0.22906295476552305,5.370371516907144,4.454119697845052,0.1865240243049477,0.12888526916503906,0.5053319931030273
1996-04-08,5.376169681549072,5.410623429067067,5.284290853944367,5.353199649514388,47640035,0.04101824115284369,0.0401993122005823,5.209511375427246,5.130265998840332,4.936491370201111,4.984102325439453,5.0989720119625614,5.012745438058852,0.019910769265901018,0.01810156911005431,0.02777829217954157,34518298.05,1.3801385842080938,83.77122229630206,0.08622657390370936,0.035328948260403524,0.050897625643305834,4.936491370201111,0.25130759975887257,5.439106569718856,4.433876170683366,0.20363256484221046,0.2756366729736328,0.5780720710754395
1996-04-09,5.45018196105957,5.563753682140588,5.411899446124432,5.457838637451114,54842813,0.013766730571117769,0.013672829957287427,5.27484712600708,5.182458114624024,4.967819404602051,5.008730878829956,5.153004634679008,5.045275721956549,0.019614436027992142,0.01730241572582129,0.02747222453895861,36113319.75,1.5186311693208432,84.60864104404499,0.10772891272245921,0.04980894267773605,0.057919970044723164,4.967819404602051,0.27448172537671095,5.516782855355473,4.418855953848629,0.2210078129027304,0.3266787528991699,0.5219211578369141
1996-04-10,5.557371139526367,5.626280333697639,5.512708222500967,5.512708222500967,126390587,0.019667082536444003,0.019476184349325423,5.342479610443116,5.231714916229248,4.99493625164032,5.034660987854004,5.2152151807263305,5.0833469651401035,0.01969587209567497,0.016572656341900645,0.02654813228116027,40641149.2,3.109916660525928,82.54295343465338,0.13186821558622697,0.06622079864213035,0.06564741694409662,4.99493625164032,0.3045358571272727,5.604007965894866,4.385864537385775,0.24387567070732016,0.3381624221801758,0.4925680160522461
1996-04-11,5.485910892486572,5.5688567523057735,5.475702137931042,5.512708819005942,97557211,-0.012858642197124404,-0.012942030145176366,5.406794261932373,5.267700624465943,5.021032190322876,5.0572477722167966,5.256860853007517,5.113267117145934,0.02040470601736352,0.017950951701877577,0.02663796846151603,43900388.45,2.22224026812683,82.79363909913208,0.14359373586158242,0.08169538712900595,0.061898348732576464,5.021032190322876,0.3235150916135864,5.668062373550049,4.374002007095703,0.25772795660390535,0.32157325744628906,0.35985708236694336
1996-04-12,5.526747226715088,5.5369559837014855,5.4616663467378945,5.487188022448251,46672006,0.007443856640917179,0.007416287867537693,5.479276180267334,5.316830110549927,5.054402017593384,5.074296331405639,5.298381983881427,5.143990925262176,0.019534200138493923,0.015743916820132688,0.02590203644609236,44571997.6,1.047114971575786,81.33935965604185,0.15439105861925118,0.09623452221100359,0.05815653640824758,5.054402017593384,0.33996239387744526,5.7343268053482745,4.374477229838494,0.26904262280214564,0.3624095916748047,0.49129486083984375
1996-04-15,5.513986110687256,5.612244904024134,5.4935685977444955,5.589275310341342,53248727,-0.0023089740681729864,-0.0023116438592406946,5.506839466094971,5.358175420761109,5.097151041030884,5.087440071105957,5.33155195114401,5.171477209859404,0.012944136492859639,0.016104640207128117,0.023452063801742643,45483966.55,1.1707142327058107,78.02210186238372,0.16007474128460597,0.10900256657648534,0.05107217470812063,5.097151041030884,0.34137830693054133,5.779907654891966,4.4143944271698015,0.26789734436552887,0.1378164291381836,0.4134531021118164
1996-04-16,5.448904991149902,5.538231281160004,5.423383317864511,5.512709607874613,51807815,-0.011802916842901134,-0.011873124247481872,5.5065840721130375,5.390715599060059,5.146727156639099,5.107500200271606,5.349606311784054,5.1920824139888335,0.013713005513148578,0.017274297860538503,0.020670531166260536,46476485.85,1.1147102465364214,69.72480478927429,0.1575238977952207,0.11870683315511435,0.03881706464010634,5.146727156639099,0.3145184523067079,5.775764061252515,4.517690252025684,0.24444152000635186,-0.0012769699096679688,0.32540178298950195
1996-04-17,5.771756649017334,5.8317329350098115,5.539508181326421,5.539508181326421,120385600,0.059250740908826094,0.05756180998978241,5.54946117401123,5.4459703922271725,5.212445855140686,5.130520877838134,5.414552659942652,5.2351276291449915,0.02983473616099932,0.023969403137347606,0.02320798069881892,52495765.85,2.293243998839575,76.13646409031725,0.1794250307976606,0.13085047301887287,0.04857455777878772,5.212445855140686,0.29987737764162076,5.812200610423927,4.612691099857445,0.2301241190608218,0.2143855094909668,0.5525479316711426
1996-04-18,6.037181854248047,6.07418810150411,5.870013879113331,5.921057217955442,129424695,0.045986901626544174,0.044960843218765874,5.659715366363526,5.533254814147949,5.277590203285217,5.14542558670044,5.510341944510756,5.294675319455725,0.03115406511870169,0.025131730967616187,0.021647576849744946,57789202.15,2.2395999630529593,85.52039213498155,0.21566662505503142,0.14781370380074751,0.06785292125428391,5.277590203285217,0.33049307604470396,5.938576355374625,4.616604051195809,0.25048786534352535,0.5512709617614746,0.8728442192077637
1996-04-19,6.002729415893555,6.150755758770147,5.946581462836136,6.023146932189221,115258697,-0.005706708723748233,-0.005723054201561056,5.754911804199219,5.6170939922332765,5.344776391983032,5.153464994430542,5.586093982128597,5.347235137246524,0.03295212274327251,0.02559632292588522,0.021056754607627983,62104234.35,1.8558911192824326,82.70134635918882,0.2388588448820732,0.16602273233873832,0.07283611254333489,5.344776391983032,0.33467880376058723,6.014133999504207,4.675418784461858,0.2504716973848284,0.4759821891784668,0.8383917808532715
1996-04-22,5.830456733703613,6.06142892921904,5.79472586905654,6.06142892921904,80399852,-0.028699058420626367,-0.029118929173134328,5.81820592880249,5.662522697448731,5.396394348144531,5.164362831115723,5.623688301549687,5.383099692074795,0.038484000424489455,0.027295279967105485,0.022598014124849353,63024663.55,1.275688714089137,73.12193331114594,0.2405886094748917,0.1809359079767634,0.05965270149812829,5.396394348144531,0.3254088576626692,6.047212063469869,4.745576632819192,0.24120465382560946,0.3164706230163574,0.454287052154541
1996-04-23,5.831731796264648,5.895535974426486,5.719435922486376,5.78068802022398,88033656,0.00021868999621665886,0.00021866608704517045,5.89477128982544,5.700677680969238,5.441567897796631,5.175235099792481,5.655695029026401,5.416392177911356,0.03698668393857595,0.0273395730791551,0.022325885424020604,63567810.7,1.3848778970139992,71.35237906534202,0.23930285111504546,0.19260929673642038,0.046693554378625074,5.441567897796631,0.31966135488672687,6.080890607570085,4.802245188023177,0.23497738952492908,0.3828268051147461,0.3815498352050781
1996-04-24,6.405972957611084,6.444255903737485,6.099711556156194,6.099711556156194,135019137,0.09846837636021766,0.09391682440831568,6.0216145515441895,5.78553786277771,5.508626389503479,5.194606161117553,5.771122512455197,5.489817960710733,0.05058470951036749,0.03985159245414239,0.02984114460042826,67599425.0,1.9973415010556672,81.77666330012843,0.2813045517444639,0.21034834789850115,0.07095620384596274,5.508626389503479,0.3727333498966095,6.254093089296698,4.7631596897102595,0.27065429640088995,0.63421630859375,0.8486018180847168
1996-04-25,6.1686201095581055,6.597386575862565,6.023145873412775,6.482538175265859,132106144,-0.037051803000662686,-0.03775566198571581,6.047902202606201,5.853808784484864,5.560754704475403,5.210735921859741,5.83227603815527,5.54017803293154,0.05426052538410119,0.042384565734213925,0.031810788001849534,72932134.55,1.8113571584749402,72.91790489169526,0.2920980052237301,0.2266982794818715,0.0653997257418586,5.560754704475403,0.38896323462823357,6.33868117373187,4.782828235218935,0.27979168677603317,0.1314382553100586,0.6827092170715332
1996-04-26,6.2375288009643555,6.361309699040384,6.0116607743207595,6.201798370992393,119479019,0.011170843751502568,0.011108910679402556,6.094862079620361,5.92488694190979,5.620858526229858,5.230489768981934,5.8946226595115405,5.591908243007681,0.053917164311361856,0.04235075768606917,0.031148202140170313,77490777.05,1.541848250184762,71.02804304041308,0.3027144165038598,0.2419015069742898,0.06081290952956997,5.620858526229858,0.3963243490206715,6.413507224271201,4.828209828188515,0.28203830227799914,0.23479938507080078,0.7107815742492676
1996-04-29,6.241357803344727,6.2975057517113875,6.099711891955114,6.189038193152588,120564601,0.0006138652826386259,0.0006136769444182664,6.177042293548584,5.997624111175537,5.677899765968323,5.249682168960572,5.947966558535234,5.640079938280334,0.050289092220605916,0.042243677328511295,0.031234013549884997,81974924.95,1.470749757606213,70.0000289293675,0.30788662025489977,0.25509852969153624,0.05278809056336353,5.677899765968323,0.3995782942096406,6.477056354387604,4.878743177549041,0.28149725122278246,0.4109010696411133,0.7273716926574707
1996-04-30,6.140545845031738,6.289848850657516,6.074189146314167,6.252841730013592,82247745,-0.016152247874487102,-0.016284117350473387,6.238805103302002,6.066788196563721,5.72875189781189,5.270916261672974,5.977594155520514,5.677197376210689,0.05197114216757023,0.042551487654579424,0.03178262933523319,83444200.8,0.9856616063365784,64.78968040903001,0.3003967793098248,0.2641581796487631,0.03623859966106169,5.72875189781189,0.3899096059729069,6.508571109757703,4.948932685866076,0.27224750726023494,0.30881404876708984,0.6916408538818359
1996-05-01,6.268154621124268,6.3778984173737845,6.242632515674959,6.331959234480723,60056991,0.020781340830762884,0.020568354474596883,6.211241436004639,6.116427993774414,5.781199193000793,5.294702529907227,6.022295784057803,5.721022155229693,0.022943269750021724,0.03951718222710401,0.03181782480212987,84279537.85,0.7125927898049099,69.28886476663126,0.3012736288281106,0.27158126950663675,0.02969235932147385,5.781199193000793,0.38830720241324873,6.55781359782729,5.004584788174296,0.2686689660396867,-0.1378183364868164,0.4963979721069336
1996-05-02,6.205626487731934,6.228596080003742,6.11502394218072,6.227319822956498,62482852,-0.009975525042347888,-0.010025613979642906,6.218642711639404,6.133272457122803,5.833263635635376,5.312669878005981,6.0505005175471736,5.756956861477512,0.015076012708002516,0.03760790486699982,0.031800097705115674,86180909.15,0.7250196431700093,66.56287961826965,0.2935436560696614,0.2759737468296581,0.01756990924000329,5.833263635635376,0.37065187302489533,6.574567381685167,5.091959889585585,0.254164321160172,0.037006378173828125,0.16844463348388672
1996-05-03,6.081845760345459,6.17627621259773,6.049943668404402,6.125232865492039,63368060,-0.01994653201109997,-0.02014814963346999,6.187506103515625,6.141184091567993,5.879139041900634,5.329080390930176,6.055322864017682,5.781046348128714,0.0163454865650221,0.03825367892621324,0.03242665749694058,89349312.15,0.7092170994401997,63.14234710183441,0.2742765158889675,0.27563430064087596,-0.001357784751908453,5.879139041900634,0.33892348375823705,6.556986009417108,5.201292074384161,0.23059395693330512,-0.15568304061889648,0.0791163444519043
1996-05-06,5.77941370010376,5.972102975190361,5.750063683812573,5.9338204583352425,88039000,-0.04972701909239485,-0.05100598734037825,6.095117282867432,6.136079788208008,5.899301242828369,5.338804235458374,6.012875289727962,5.780925301238179,0.025185865726267808,0.04062938804508193,0.0339773428190135,91369260.4,0.9635516322949244,56.89200075808061,0.23194998848978265,0.2668974381973973,-0.03494744970761465,5.899301242828369,0.318825980288589,6.536953203405547,5.2616492822511916,0.21617880977085382,-0.4619441032409668,-0.051043033599853516
1996-05-07,5.695191860198975,5.8674640622680325,5.617350565032739,5.793450672182649,75104634,-0.014572730777738463,-0.014679956003434814,6.006046485900879,6.12242579460144,5.91155173778534,5.34855357170105,5.964000905616667,5.7745693279124435,0.02517776729584278,0.040882527256381904,0.034145997288114655,92382351.45,0.8129759940203384,48.226961475214694,0.18943157770422392,0.25140426607995137,-0.06197268837572745,5.91155173778534,0.3050712709411766,6.521694279667693,5.301409195902987,0.20642381863376275,-0.44535398483276367,-0.13653993606567383
1996-05-08,5.788345813751221,5.85725459959108,5.563753589275385,5.589275698984108,88525241,0.01635659620236063,0.0162242680911723,5.9100847244262695,6.060663080215454,5.923100471496582,5.3591451168060305,5.936977040493129,5.775590604016642,0.02365087831599098,0.022780415665144174,0.03406755744556589,90489084.15,0.9782974579923406,43.73798678927812,0.16138643647648632,0.23340070014177086,-0.07201426366528454,5.923100471496582,0.2951689494123826,6.513438370321348,5.332762572671816,0.19933408243389317,-0.4798088073730469,-0.6176271438598633
1996-05-09,5.63266134262085,5.8011051420036095,5.595654661659474,5.704122190779171,62128413,-0.026896193859135997,-0.027264515805493262,5.795491695404053,6.0070672035217285,5.930437994003296,5.373284187316894,5.890159233730436,5.76499560825181,0.023859358441092895,0.02163036333799073,0.034543532323930995,88717644.25,0.7002937637176947,41.222716352760195,0.12516362547862592,0.21175328519232034,-0.08658965971369442,5.930437994003296,0.2853910373784858,6.501220068760268,5.3596559192463245,0.1924923843176951,-0.572965145111084,-0.5359587669372559
1996-05-10,5.6020355224609375,5.625005113580715,5.488463823845283,5.536955086540102,68122713,-0.005437184715540222,-0.005452020003592839,5.699529647827148,5.943517875671387,5.934202408790588,5.385687761306762,5.845832503239692,5.7529164225071785,0.024580393840556446,0.0205334151242795,0.03455427023040427,89790179.6,0.7586877908416613,44.192054518551856,0.09291608073251378,0.1879858442855839,-0.09506976355307012,5.934202408790588,0.2802359317517792,6.494674272294146,5.37373054528703,0.18889543190279698,-0.4798102378845215,-0.635493278503418
1996-05-13,5.687534809112549,5.7156085656176225,5.617349767582956,5.665840604495687,51900432,0.015262182167322669,0.015146886692110794,5.681153869628906,5.888135576248169,5.942879843711853,5.40031177520752,5.821479009194949,5.748070342872868,0.018835237257465543,0.021891588830397712,0.034682732438471336,89722764.85,0.5784533288376479,46.48416436368541,0.07340866632208076,0.1650704086814869,-0.09166174235940613,5.942879843711853,0.269000937334893,6.480881718381639,5.404877969042067,0.18105763159221347,-0.09187889099121094,-0.5538229942321777
1996-05-14,5.839389324188232,5.895537273449007,5.640319204033318,5.681154233863443,66364765,0.026699531549658984,0.026349319054692132,5.709993362426758,5.858019924163818,5.962404060363769,5.41797287940979,5.824234442523637,5.754838587752209,0.021396625429893002,0.024393722208623035,0.03493763264994147,90450612.35,0.7337127220676025,32.60190419518001,0.06939585477142796,0.1459354978918621,-0.07653964312043415,5.962404060363769,0.24429746895345447,6.450998998270678,5.473809122456861,0.16389192445206377,0.1441974639892578,-0.30115652084350586
1996-05-15,6.13544225692749,6.176276852138132,5.940200480306626,6.0473922139460345,172815020,0.05069929684477992,0.04945593948688074,5.779412651062012,5.844748687744141,5.980588340759278,5.439717464447021,5.87211257153336,5.783046409032657,0.029754417636462693,0.029227999957407103,0.034272284100793034,93072083.35,1.856786844989003,49.01665659000775,0.08906616250070254,0.13456163081001005,-0.04549546830930751,5.980588340759278,0.2428911640991208,6.466370668957519,5.494806012561036,0.1624530231875374,0.34709644317626953,-0.13271236419677734
1996-05-16,6.266879081726074,6.377899147689584,6.23370116451416,6.278364095520062,160284965,0.021422551023144276,0.021196313530017292,5.906256198883057,5.850873947143555,5.992073202133179,5.464830932617187,5.932845884783208,5.8189034707372045,0.02027251537573075,0.029924801594475962,0.03309336929878777,94615096.85,1.6940738881672457,50.83880937909681,0.11394241404600347,0.13043778745615867,-0.016495373410155195,5.992073202133179,0.25100301488332477,6.494079231899828,5.49006717236653,0.16755670794807215,0.6342177391052246,0.061252593994140625
1996-05-17,6.1877617835998535,6.240081388838557,6.131613840549082,6.1520313532059525,137923225,-0.01262467283865798,-0.0127050411530416,6.02340145111084,5.861465549468994,6.0013248205184935,5.488846969604492,5.972063717550185,5.846238735195757,0.022780170793546235,0.029430339778221168,0.033218220709339656,95748323.25,1.4404766612975648,48.53146187999115,0.12582498235442774,0.12951522643562452,-0.0036902440811967807,6.0013248205184935,0.2547977911681954,6.510920402854884,5.491729238182103,0.16982769557617894,0.585726261138916,0.10591602325439453
1996-05-20,5.974654197692871,6.088225899908483,5.959340847453487,6.074188806692787,83541716,-0.03444017293487389,-0.0350472141807714,6.080825328826904,5.880989599227905,6.008534693717957,5.510514965057373,5.972462252975495,5.855754997272518,0.03373414256714984,0.02670938688000636,0.03352117157738573,95905416.45,0.8710844401948269,45.718050552357944,0.11670725570297691,0.12695363228867756,-0.010246376585700656,6.008534693717957,0.2517300294591637,6.5119947526362845,5.505074634799629,0.16758164330638053,0.28711938858032227,0.19524049758911133
1996-05-21,5.974654197692871,6.116300086339877,5.922334595901147,5.927438756973464,124559613,0.0,0.0,6.107878303527832,5.908935832977295,6.015680813789368,5.533535623550415,5.972799475253127,5.8645657793815165,0.03259325696432398,0.025992798196140948,0.03352173079334908,97731714.3,1.2745055573019863,41.88999277166281,0.10823369587161036,0.12320964500477603,-0.014975949133165675,6.015680813789368,0.24845410777341984,6.512589029336207,5.518772598242529,0.165204315497527,0.13526487350463867,0.2794623374938965
1996-05-22,6.011662483215332,6.058877939909493,5.998902076217218,6.023147499780681,92985121,0.00619421380684293,0.006175108518736452,6.0831223487854,5.931267499923706,5.99596529006958,5.553468189239502,5.978778399756332,5.875465765016956,0.02101877900006285,0.025701003429423528,0.024694744768391,95630013.5,0.9723424435153928,44.56371476194702,0.10331263473937646,0.11923024295128108,-0.01591760821190462,5.99596529006958,0.23087631476398546,6.457717919597551,5.534212660541609,0.15402111492964043,-0.1237797737121582,0.22331666946411133
