ds,Close,High,Low,Open,Volume
2015-12-07,150.73643493652344,161.48099824710772,149.29421108257682,161.04832668960583,50870427
2015-12-08,151.31332397460938,152.9718836982746,149.3182504681039,149.5105440582983,19004238
2015-12-09,152.5872802734375,153.59683251777656,151.55368583123598,153.59683251777656,15074449
2015-12-10,154.4381561279297,154.67852312547205,152.39499813728412,152.63537613812233,8328300
2015-12-11,154.3179473876953,155.01501709304938,151.62579334640841,154.3179473876953,9011226
2015-12-14,153.88526916503906,154.99097917089557,152.46708761755795,153.83719577376652,7292185
2015-12-15,155.25538635253906,155.71208906547437,152.8757150032449,153.8371938197774,10089568
2015-12-16,153.47665405273438,156.07266143507255,152.92380450024763,155.27943390066505,7798696
2015-12-17,154.0775604248047,154.67848326545314,152.0584451558791,153.69296232455042,8683828
2015-12-18,152.4430389404297,155.27941291812107,152.10652521582594,154.2698607410163,14226303
2015-12-21,156.9860382080078,157.41870969359326,152.41900043071828,153.83718184983863,8042634
2015-12-22,153.9573974609375,156.4812892225922,153.59684149498682,156.26495344236284,6092220
2015-12-23,154.55831909179688,155.76017596920067,153.83720716601354,154.7986970692545,5272521
2015-12-24,155.61593627929688,156.12071236341598,154.1256392196963,155.2794115543552,3658225
2015-12-28,156.81777954101562,157.22641984439943,155.0149999808238,155.135188952601,9082360
2015-12-29,156.16879272460938,157.68313204787,155.44768085701742,156.93797798315452,4435326
2015-12-30,156.9860382080078,157.44274088540746,155.88033930552294,156.96200701619358,4799706
2015-12-31,157.5869903564453,158.64461599487382,155.44768587839386,156.48128032221643,8033028
2016-01-01,157.4427490234375,158.1638608678247,156.55338581777522,157.49082241284376,1479457
2016-01-04,156.2889862060547,156.76972012943583,154.58235326981608,156.48127977540713,5906445
2016-01-05,156.16879272460938,156.91394678932485,155.78420559698372,156.2889817036393,5816482
2016-01-06,151.4815673828125,157.2023890004808,151.21715822778532,157.2023890004808,15234480
2016-01-07,148.83750915527344,150.85662491193284,148.38080636566517,150.85662491193284,11809210
2016-01-08,150.78448486328125,152.39495984711718,148.90958974364213,149.6066593630199,9840336
2016-01-11,151.9382781982422,152.29883415552482,148.909610357727,149.02979934458608,6876723
2016-01-12,151.505615234375,152.3469051190829,150.23164280321848,151.55368862769276,6954766
2016-01-13,151.79408264160156,154.02953434072992,151.26526421758473,152.56326807503677,6862585
2016-01-14,152.51516723632812,153.23627913815474,150.1114645646709,150.78450307326202,11491224
2016-01-15,150.90467834472656,152.58728008763507,150.13549306347764,151.4815700564868,7979745
2016-01-18,151.62576293945312,153.18817541853429,150.59216868456747,150.9046511803837,11830011
2016-01-19,150.97679138183594,152.63535089886417,149.96722815250425,151.55368308384064,6836110
2016-01-20,148.5249786376953,153.8371700083026,146.626052492237,149.22205919933745,9643707
2016-01-21,147.29913330078125,149.82302515859362,145.9770983763589,149.82302515859362,12559260
2016-01-22,148.4288787841797,150.35184773067454,145.4723262701102,148.5490677818655,15241477
2016-01-25,148.74136352539062,149.91917830853026,146.16939816146834,146.7943633531946,9329443
2016-01-27,150.44798278808594,151.0489057230339,147.5635350950642,148.76539196825482,8511430
2016-01-28,153.14012145996094,154.7265653304886,149.82300254616288,150.32777864088163,13890529
2016-01-29,153.9333038330078,156.72160383856954,152.32282912556587,155.2072758894861,12496231
2016-02-01,156.1207275390625,156.24091652440933,151.36138456149615,153.18820652361381,7351552
2016-02-02,155.88034057617188,156.6735569684871,154.53426372481465,155.71207821892895,7066827
2016-02-03,154.77467346191406,155.880383682472,153.64493204270056,154.67852666069965,4921792
2016-02-04,154.7025146484375,156.04858039701782,154.31791657506298,154.99095495099925,3186769
2016-02-05,155.7361297607422,156.6976196392298,154.79869308399378,155.27942701994309,6504091
2016-02-08,151.55364990234375,156.19280269351333,151.07290508871287,156.1447293124794,6267885
2016-02-09,150.1835479736328,150.83255519572884,148.90958672760806,150.59217726015572,11473299
2016-02-10,148.549072265625,150.44799906858108,147.5875932650044,150.03936966807012,7865656
2016-02-11,143.52529907226562,149.36629840343087,142.99648078608237,149.36629840343087,14039940
2016-02-12,144.27044677734375,146.69819152978792,143.66952388933157,143.83777525586692,13195534
2016-02-15,146.00111389160156,147.10682391208584,143.4531911105674,145.66460014824187,12016135
2016-02-16,142.05905151367188,147.10683506999524,141.16967719096482,146.3857231333776,10581429
2016-02-17,144.1502685546875,145.08771625230895,138.95826492601557,142.53979333411672,13094395
2016-02-18,146.8424072265625,147.44333009625777,144.63099830226346,144.94348083529545,9389506
2016-02-19,146.40975952148438,147.15490262465562,144.70312653878992,146.6260842912473,6927288
2016-02-22,144.1502685546875,145.49634560717553,141.04949609813954,145.49634560717553,14704284
2016-02-23,141.24179077148438,143.23686416679308,140.68894122884117,143.23686416679308,8856930
2016-02-24,138.2611541748047,142.010932849239,137.49196908782565,140.8571497171247,13820902
2016-02-25,137.588134765625,139.55917663595233,136.53049824855455,136.81894957288876,14568018
2016-02-26,139.87167358398438,140.37646074253988,137.0833836303319,138.934236868484,12006186
2016-02-29,142.1311798095703,145.01562781379664,128.83868118987428,139.41498320317353,76486230
2016-03-01,156.40914916992188,157.202376572292,146.62606622382293,146.62606622382293,64902460
2016-03-02,153.62086486816406,160.51950077104604,153.0920465820306,157.683126786276,23765316
2016-03-03,152.9478302001953,156.24090696694827,152.2747917293536,155.27941714957794,9848283
2016-03-04,151.52964782714844,154.6785046333323,151.31331205357577,153.83720373756955,11380186
2016-03-08,153.9573974609375,155.76017729069088,151.91425065498197,151.91425065498197,12623628
2016-03-09,153.78912353515625,154.1737216715132,150.32778432112,152.39497317121518,20128458
2016-03-10,151.96234130859375,154.70256916168566,150.3999282775992,153.7170479423888,13399833
2016-03-11,154.46217346191406,154.79869823156363,151.43350555154217,151.96232390196587,11699415
2016-03-14,156.2649383544922,156.72164106682766,154.79868343628823,155.0390503892822,7422849
2016-03-15,152.15460205078125,156.72164015073363,151.43349019272068,156.72164015073363,15608775
2016-03-16,154.8227081298828,155.47171538065942,151.9142296092366,152.17863874807597,9367686
2016-03-17,155.59188842773438,156.2408956579772,154.5582941010155,155.39959487949636,12552097
2016-03-18,156.1207275390625,157.1062486103411,154.79869271342494,156.43321009832874,13850509
2016-03-21,159.3416748046875,161.62519930429056,156.84182555522924,157.0821925013425,16159554
2016-03-22,155.3515167236328,159.0291912389035,154.91884525008592,157.9234813638907,19048381
2016-03-23,155.88034057617188,156.28896986998106,154.00544546107582,156.2408964826678,15421408
2016-03-28,155.0150146484375,158.548469522727,153.98143120586957,157.2023925233114,16439958
2016-03-29,153.83718872070312,157.2264231681463,153.35645483001812,154.39004919993104,18008062
2016-03-30,157.3706512451172,158.28405668662174,154.12564780507256,154.12564780507256,13899990
2016-03-31,157.80331420898438,159.8464718902143,156.19283906439696,156.62549959445116,27471111
2016-04-01,161.5531005859375,161.91365651984108,156.4812753141566,156.7697156599619,14300010
2016-04-04,158.9811248779297,160.08683487832616,156.74568468656003,157.202387403041,13682421
2016-04-05,156.93798828125,158.81288366133515,155.85632040888424,157.7312157889694,8631652
2016-04-06,156.673583984375,158.1158078590475,156.24092342395022,157.13028674424862,6636907
2016-04-07,153.57278442382812,157.2023859311142,153.35645966784236,157.2023859311142,10026688
