ds,Close,High,Low,Open,Volume
2015-12-07,931.9677124023438,941.6497043315769,930.1397537384887,936.9493092546909,1382604
2015-12-08,935.6638793945312,943.6987774571721,930.9634836443366,931.8070890915628,1139964
2015-12-09,951.1911010742188,953.2601457840454,932.0479992872679,939.2391924626686,5282806
2015-12-10,957.9808349609375,960.6523993522175,944.9040186577062,951.7336820578682,1723988
2015-12-11,958.5634765625,960.9538394630405,949.4237787034066,957.3582416799821,1652378
2015-12-14,955.5301513671875,958.9650899274502,936.306716478362,938.1546841952721,2718532
2015-12-15,954.4857177734375,958.1616445984281,949.343363125179,955.5301957274191,1135868
2015-12-16,967.5624389648438,970.0131222423431,957.7599020193605,957.7599020193605,1435934
2015-12-17,980.1574096679688,982.2665710167778,961.5164800275971,970.2142204521548,1618844
2015-12-18,970.937255859375,977.9275790522488,964.4490157929826,972.222820137318,3024970
2015-12-21,982.8290405273438,984.2753619247192,966.9401024363882,972.2029036854709,1610104
2015-12-22,966.2169799804688,980.2579502663921,964.1881478030085,980.2579502663921,1560858
2015-12-23,974.5531005859375,978.2491351969193,968.4264889589342,970.2142347024886,849834
2015-12-24,977.9478759765625,979.5347492881559,965.7950883630097,972.6247541293038,843160
2015-12-28,989.3772583007812,990.863694983632,972.3030981060834,975.4367282994451,3704198
2015-12-29,986.605224609375,990.4218014671943,982.5676684222827,987.6296938034519,1708524
2015-12-30,971.53955078125,987.8905458934998,969.1290817794765,985.5001837498547,1605762
2015-12-31,978.9921264648438,983.6724154492114,967.2008740837151,970.515269602382,1240318
2016-01-01,970.7765502929688,979.8560262595663,969.1093478247801,979.8560262595663,712262
2016-01-04,951.9752197265625,969.812662775006,950.5490050177866,968.2659049208421,1870184
2016-01-05,943.678955078125,958.8047140902264,940.4851017518528,958.1618828185258,2678020
2016-01-06,956.7960815429688,958.6239431143005,944.1812277118443,944.1812277118443,2653228
2016-01-07,952.6377563476562,957.3180459967524,948.1181254530179,952.1355751371409,3199580
2016-01-08,963.2239379882812,967.1409520910777,953.1400983471427,958.1619112994459,1907544
2016-01-11,949.0619506835938,957.759687132926,943.6383954083024,957.157069880116,2930228
2016-01-12,934.8805541992188,950.1267545984161,924.6561653993787,949.2027216476829,3482594
2016-01-13,915.6572265625,934.8606580635445,905.9752304658725,930.8432078784841,4746092
2016-01-14,915.49658203125,923.571598179484,903.9263057018106,913.1664412712068,2742052
2016-01-15,908.3853759765625,920.6787103006073,905.9346930064852,919.5337962563541,3269408
2016-01-18,915.0341186523438,920.7589827666127,907.9433612805483,908.7468509807966,2213922
2016-01-19,915.6975708007812,924.0136742525958,911.2783749673993,914.7735375100699,967910
2016-01-20,916.0189208984375,917.9874323958245,901.1141404218093,913.4879074858778,1615954
2016-01-21,907.9241943359375,922.1803166757113,904.4004255621785,920.2070454901827,2675536
2016-01-22,924.536376953125,927.0735104903928,910.1392625129315,915.37457685482,1343178
2016-01-25,928.1202392578125,941.9535858423961,922.8245583402526,927.0127692445304,1397560
2016-01-27,934.2015380859375,938.309226445962,918.9586802576492,927.0533206913797,1626986
2016-01-28,938.8123168945312,945.9403764847157,929.489472904125,932.4896899884224,3106660
2016-01-29,963.0156860351562,966.5192988295278,940.3628899688391,949.8870928982842,2235744
2016-02-01,967.6065063476562,971.7343487298173,950.0078223919847,962.9350559116898,1495274
2016-02-02,965.754150390625,979.8089121454179,958.3441103124616,970.1437194238848,1475588
2016-02-03,973.0836181640625,978.5605019939097,950.531500663748,961.485366642872,1308692
2016-02-04,974.593994140625,982.6281678986938,967.3249423330585,975.3389606041248,1250046
2016-02-05,975.3587646484375,982.6076583570697,969.7812026476101,969.7812026476101,1402996
2016-02-08,951.5986938476562,971.3721083350464,945.1753869576551,966.5193560708872,1063658
2016-02-09,918.757080078125,939.7789530849356,908.3670764680951,939.7789530849356,2489610
2016-02-10,913.6829833984375,922.1802404041326,909.3739376039498,916.1798054020202,1890732
2016-02-11,885.1505126953125,921.8178614482623,874.5590514603946,918.1934137623582,1962408
2016-02-12,896.6883544921875,903.4539111976244,871.478269116947,885.9760591761938,2172568
2016-02-15,913.8240356445312,929.0065251704422,902.0848899094275,906.1120545965232,2479712
2016-02-16,912.3739013671875,918.9985646076868,903.2926294544442,912.5551040319975,1588702
2016-02-17,916.4011840820312,918.0522620788507,904.6619438186924,912.1525070453755,1585178
2016-02-18,932.6309814453125,934.2015363590668,917.3881236452006,920.2071389505195,1529140
2016-02-19,934.1611328125,937.1211379175409,928.4425791380002,929.2077993509987,879012
